fio,faculty,title,degree
Новиков А.А.,ФРТ,ассистент,
Соколов А.А.,ФУПМ,ассистент,д.н.
Иванов В.И.,ФИТ,ассистент,к.н.
Новиков И.К.,ФПМИ,ассистент,д.н.
Новиков Д.С.,ФФ,доцент,д.н.
Козлов Л.О.,ФМиМ,доцент,д.н.
Попов З.Т.,ФЭТ,профессор,д.н.
Соколов Ж.Р.,ФМиМ,,д.н.
Иванов Б.В.,ФМиЕН,доцент,
Козлов Ж.Р.,ИТМО,профессор,д.н.
Козлов Б.В.,ФМиЕН,ассистент,
Кузнецов Г.Н.,ФЭТ,,д.н.
Петров М.Ю.,ФИВТ,,к.н.
Иванов Д.С.,ФПМИ,профессор,к.н.
Лебедева А.А.,ФМиМ,профессор,д.н.
Кузнецов Л.О.,ФФ,ассистент,к.н.
Петров Г.Н.,ФФ,ассистент,к.н.
Лебедева В.И.,ФУПМ,ассистент,д.н.
Егоров Б.В.,ФИВТ,профессор,
Сидоров З.Т.,ФМиЕН,,к.н.
Морозов Д.С.,ФЭТ,,д.н.
Новиков А.А.,ФМиМ,профессор,к.н.
Волков Л.О.,ФМиЕН,доцент,к.н.
Сидоров И.К.,ФПМИ,ассистент,к.н.
Новиков Л.О.,ФРТ,ассистент,к.н.
Морозов Д.С.,ФИВТ,доцент,
Попов К.М.,ИТМО,,
Петров Б.В.,ФИТ,,
Новиков И.К.,ФУПМ,,
Кузнецов Л.О.,ФРТ,ассистент,
Семенов З.Т.,ФПМИ,ассистент,д.н.
Попов З.Т.,ФФ,профессор,д.н.
Волков Ж.Р.,ФИВТ,профессор,
Морозов А.А.,ФЭТ,профессор,к.н.
Егоров Б.В.,ФПМИ,доцент,к.н.
Лебедев К.М.,ФИВТ,профессор,
Попов М.Ю.,ФМиЕН,ассистент,д.н.
Лебедев Ж.Р.,ФЭТ,профессор,
Алексеев М.Ю.,ФИВТ,,
Козлов И.К.,ФМиМ,ассистент,д.н.
Попов А.А.,ФУПМ,,д.н.
Семенов Е.П.,ФПМИ,доцент,д.н.
Смирнов Л.О.,ФМиМ,профессор,д.н.
Алексеев М.Ю.,ФМиЕН,,
Лебедев И.К.,ИТМО,профессор,к.н.
Лебедев И.К.,ИТМО,,
Семенов З.Т.,ФИВТ,,к.н.
Смирнов А.А.,ФРТ,доцент,д.н.
Соколов В.И.,ФРТ,профессор,к.н.
Лебедева Г.Н.,ФЭТ,ассистент,к.н.
Козлов В.И.,ФУПМ,ассистент,д.н.
Кузнецов З.Т.,ФИТ,профессор,к.н.
Морозов Л.О.,ИТМО,,
Козлов К.М.,ФМиЕН,,к.н.
Соколов М.Ю.,ФИТ,ассистент,к.н.
Егоров Б.В.,ФИТ,доцент,д.н.
Лебедев А.А.,ФИТ,,к.н.
Кузнецов Г.Н.,ФИТ,ассистент,д.н.
Алексеев Е.П.,ФПМИ,,к.н.
Кузнецов К.М.,ИТМО,,д.н.
Смирнов А.А.,ФМиЕН,ассистент,д.н.
Кузнецов Ж.Р.,ФИТ,профессор,д.н.
Смирнов И.К.,ИТМО,,д.н.
Петров В.И.,ФМиЕН,ассистент,д.н.
Смирнов А.А.,ФМиЕН,ассистент,к.н.
Козлов Л.О.,ФЭТ,доцент,
Кузнецов Г.Н.,ФМиМ,,
Волков И.К.,ФМиЕН,ассистент,к.н.
Алексеев К.М.,ФУПМ,доцент,
Сидоров Д.С.,ФМиМ,доцент,к.н.
Семенов Г.Н.,ФИВТ,,д.н.
Новиков Г.Н.,ФИТ,профессор,д.н.
Попов К.М.,ФУПМ,профессор,
Лебедева М.Ю.,ФУПМ,,
Петров В.И.,ФЭТ,профессор,
Козлов И.К.,ФУПМ,доцент,
Иванов Ж.Р.,ФФ,доцент,к.н.
Волков Г.Н.,ФИВТ,,д.н.
Семенов Г.Н.,ФЭТ,доцент,к.н.
Соколов В.И.,ФПМИ,ассистент,д.н.
Попов З.Т.,ФМиМ,профессор,к.н.
Новиков В.И.,ФФ,ассистент,
Козлов Л.О.,ИТМО,,д.н.
Петров Г.Н.,ФИВТ,доцент,
Лебедева Ж.Р.,ФПМИ,профессор,д.н.
Попов Б.В.,ФФ,профессор,
Смирнов Б.В.,ФФ,доцент,к.н.
Попов А.А.,ФУПМ,ассистент,д.н.
Смирнов Л.О.,ФМиЕН,доцент,
Семенов З.Т.,ФИВТ,профессор,
Иванов Д.С.,ФИВТ,ассистент,д.н.
Алексеев Ж.Р.,ФЭТ,доцент,к.н.
Смирнов З.Т.,ФМиЕН,ассистент,д.н.
Соколов Л.О.,ФИТ,профессор,к.н.
Семенов И.К.,ФРТ,,д.н.
Сидоров К.М.,ФРТ,ассистент,д.н.
Соколов Е.П.,ФУПМ,профессор,к.н.
Лебедева Е.П.,ФМиЕН,профессор,
Попов В.И.,ФРТ,профессор,
Соколов М.Ю.,ФФ,профессор,д.н.
Иванов Д.С.,ФФ,доцент,
Кузнецов Ж.Р.,ФМиЕН,ассистент,
Морозов Л.О.,ФЭТ,профессор,д.н.
Новиков Ж.Р.,ИТМО,,
Сидоров Л.О.,ИТМО,доцент,
Смирнов Л.О.,ФФ,,к.н.
Морозов А.А.,ФИТ,,
Волков З.Т.,ФЭТ,доцент,к.н.
Семенов М.Ю.,ФФ,доцент,к.н.
Семенов Ж.Р.,ФУПМ,,к.н.
Новиков М.Ю.,ФИВТ,ассистент,д.н.
Смирнов Л.О.,ФПМИ,доцент,
Лебедева И.К.,ФМиМ,,
Алексеев З.Т.,ФФ,профессор,д.н.
Кузнецов А.А.,ФИВТ,профессор,
Петров В.И.,ФИВТ,ассистент,к.н.
Сидоров А.А.,ФЭТ,профессор,д.н.
Новиков И.К.,ФИВТ,доцент,д.н.
Сидоров К.М.,ФПМИ,ассистент,
Волков К.М.,ФФ,профессор,к.н.
Алексеев Б.В.,ФИТ,профессор,д.н.
Попов Б.В.,ФМиЕН,доцент,
Егоров А.А.,ФИТ,доцент,к.н.
Волков М.Ю.,ФМиЕН,доцент,к.н.
Лебедев В.И.,ФУПМ,ассистент,к.н.
Алексеев И.К.,ФФ,ассистент,д.н.
Семенов З.Т.,ФПМИ,,д.н.
Иванов А.А.,ФФ,профессор,к.н.
Петров К.М.,ФПМИ,,к.н.
Сидоров В.И.,ФЭТ,профессор,д.н.
Семенов Б.В.,ФИВТ,,
Алексеев Д.С.,ФМиМ,профессор,д.н.
Козлов Б.В.,ФРТ,,к.н.
Морозов З.Т.,ФМиМ,ассистент,
Алексеев И.К.,ФМиЕН,доцент,д.н.
Петров Ж.Р.,ФРТ,ассистент,д.н.
Морозов К.М.,ФИВТ,,д.н.
Смирнов К.М.,ФПМИ,,к.н.
Попов Е.П.,ФМиЕН,,к.н.
Алексеев Ж.Р.,ФИТ,профессор,к.н.
Сидоров Д.С.,ФИТ,ассистент,к.н.
Сидоров А.А.,ФИВТ,ассистент,д.н.
Попов Б.В.,ФПМИ,профессор,
Морозов Б.В.,ФРТ,доцент,к.н.
Лебедев Е.П.,ФМиЕН,доцент,
Кузнецов Л.О.,ФРТ,,к.н.
Иванов Е.П.,ФМиМ,доцент,д.н.
Петров З.Т.,ФЭТ,,к.н.
Смирнов Г.Н.,ФЭТ,,к.н.
Волков М.Ю.,ФИТ,,д.н.
Попов Л.О.,ФМиЕН,ассистент,к.н.
Иванов К.М.,ФЭТ,доцент,д.н.
Семенов М.Ю.,ФФ,доцент,к.н.
Петров К.М.,ФПМИ,,д.н.
Сидоров В.И.,ФИТ,ассистент,д.н.
Петров Г.Н.,ФИВТ,ассистент,к.н.
Козлов Г.Н.,ФФ,доцент,к.н.
Попов И.К.,ФМиМ,ассистент,к.н.
Соколов А.А.,ФПМИ,,д.н.
Попов М.Ю.,ФПМИ,доцент,д.н.
Лебедев К.М.,ФРТ,ассистент,к.н.
Волков Б.В.,ФРТ,ассистент,к.н.
Алексеев А.А.,ФУПМ,профессор,д.н.
Егоров М.Ю.,ФИВТ,профессор,
Иванов Ж.Р.,ФМиМ,,д.н.
Семенов И.К.,ФИВТ,профессор,д.н.
Морозов М.Ю.,ФИТ,,д.н.
Алексеев Г.Н.,ФМиЕН,профессор,
Алексеев З.Т.,ИТМО,ассистент,к.н.
Лебедева Д.С.,ФИТ,доцент,
Семенов В.И.,ФМиМ,,к.н.
Лебедева Д.С.,ФПМИ,доцент,
Егоров Ж.Р.,ИТМО,профессор,к.н.
Иванов Л.О.,ФМиМ,,к.н.
Волков Б.В.,ФМиЕН,,
Соколов Б.В.,ФУПМ,доцент,
Сидоров Д.С.,ФУПМ,ассистент,
Семенов Б.В.,ФМиМ,,д.н.
Попов М.Ю.,ФМиМ,ассистент,д.н.
Волков А.А.,ФУПМ,,
Лебедева И.К.,ИТМО,доцент,к.н.
Козлов А.А.,ФИТ,ассистент,к.н.
Соколов К.М.,ФРТ,доцент,д.н.
Сидоров В.И.,ФИВТ,,к.н.
Сидоров Г.Н.,ФПМИ,ассистент,
Петров Л.О.,ФРТ,ассистент,д.н.
Волков Ж.Р.,ФИВТ,ассистент,к.н.
Кузнецов Г.Н.,ФУПМ,профессор,к.н.
Соколов И.К.,ФПМИ,доцент,д.н.
Алексеев И.К.,ИТМО,,д.н.
Лебедева Ж.Р.,ФПМИ,профессор,
Попов Е.П.,ФИВТ,профессор,к.н.
Иванов А.А.,ФФ,,
Козлов Е.П.,ФФ,,к.н.
Козлов З.Т.,ФРТ,,к.н.
Козлов З.Т.,ИТМО,ассистент,к.н.
Новиков Ж.Р.,ФРТ,профессор,д.н.
Иванов Ж.Р.,ФФ,,
Сидоров Е.П.,ФРТ,профессор,к.н.
Алексеев Ж.Р.,ФРТ,доцент,к.н.
Волков М.Ю.,ФМиМ,,
Смирнов Е.П.,ФЭТ,доцент,к.н.
Соколов И.К.,ФМиМ,профессор,д.н.
Петров З.Т.,ФРТ,,д.н.
Петров М.Ю.,ФИТ,профессор,
Семенов З.Т.,ФУПМ,профессор,
Волков Е.П.,ФФ,профессор,д.н.
Морозов Л.О.,ФМиЕН,профессор,к.н.
Кузнецов К.М.,ФПМИ,,д.н.
Лебедев А.А.,ФЭТ,профессор,д.н.
Егоров Ж.Р.,ИТМО,,к.н.
Алексеев Л.О.,ФМиЕН,профессор,д.н.
Волков Ж.Р.,ФМиЕН,профессор,к.н.
Новиков Е.П.,ФРТ,ассистент,
Лебедев Б.В.,ФРТ,доцент,к.н.
Семенов К.М.,ФУПМ,доцент,д.н.
Петров Ж.Р.,ФИВТ,,
Сидоров Б.В.,ФУПМ,ассистент,
Лебедев Б.В.,ФУПМ,доцент,к.н.
Новиков Г.Н.,ФРТ,доцент,д.н.
Попов Г.Н.,ФПМИ,ассистент,
Соколов Е.П.,ФМиЕН,ассистент,
Алексеев Д.С.,ФИТ,ассистент,
Соколов И.К.,ФФ,,к.н.
Иванов З.Т.,ФИВТ,профессор,
Кузнецов Б.В.,ФМиЕН,профессор,к.н.
Волков З.Т.,ФЭТ,профессор,
Новиков Б.В.,ФИТ,доцент,к.н.
Волков Е.П.,ФУПМ,,д.н.
Лебедев Л.О.,ФУПМ,профессор,к.н.
Морозов К.М.,ФУПМ,ассистент,д.н.
Козлов А.А.,ФМиМ,доцент,к.н.
Иванов Д.С.,ФМиМ,ассистент,д.н.
Алексеев А.А.,ФФ,,д.н.
Морозов В.И.,ФМиМ,,к.н.
Новиков Е.П.,ФМиЕН,ассистент,
Попов З.Т.,ФИВТ,,
Петров А.А.,ФМиЕН,доцент,
Семенов М.Ю.,ФФ,профессор,
Козлов Г.Н.,ФРТ,,д.н.
Кузнецов М.Ю.,ФУПМ,ассистент,д.н.
Лебедева М.Ю.,ФПМИ,доцент,д.н.
Петров Е.П.,ФИТ,профессор,к.н.
Соколов Б.В.,ФИТ,доцент,к.н.
Иванов Д.С.,ФИВТ,профессор,
Попов Д.С.,ФИТ,ассистент,к.н.
Попов Б.В.,ФЭТ,профессор,
Смирнов Л.О.,ФИВТ,доцент,д.н.
Козлов Е.П.,ФМиЕН,профессор,
Иванов З.Т.,ИТМО,профессор,
Новиков А.А.,ФМиМ,доцент,д.н.
Новиков К.М.,ФИТ,профессор,
Попов К.М.,ФУПМ,,
Морозов В.И.,ФЭТ,ассистент,д.н.
Козлов М.Ю.,ФЭТ,ассистент,
Сидоров Ж.Р.,ФФ,ассистент,
Кузнецов Г.Н.,ФУПМ,,
Егоров М.Ю.,ФРТ,ассистент,к.н.
Семенов Д.С.,ФМиЕН,ассистент,к.н.
Кузнецов Ж.Р.,ФФ,ассистент,
Кузнецов Д.С.,ФМиМ,профессор,д.н.
Соколов К.М.,ФФ,ассистент,д.н.
Кузнецов Л.О.,ФФ,доцент,к.н.
Иванов А.А.,ФЭТ,профессор,
Волков Д.С.,ФМиМ,доцент,к.н.
Егоров В.И.,ФИТ,профессор,д.н.
Новиков В.И.,ФИТ,доцент,к.н.
Лебедева Г.Н.,ФЭТ,,д.н.
Кузнецов Д.С.,ФРТ,профессор,к.н.
Соколов И.К.,ФИТ,,
Попов И.К.,ФРТ,,к.н.
Соколов Д.С.,ФИВТ,,д.н.
Попов И.К.,ФМиМ,профессор,к.н.
Иванов Д.С.,ФПМИ,,
Морозов И.К.,ФМиЕН,профессор,д.н.
Лебедева Л.О.,ФМиЕН,,д.н.
Козлов Д.С.,ФИВТ,,к.н.
Семенов В.И.,ФИТ,,д.н.
Семенов К.М.,ФУПМ,профессор,
Лебедева Б.В.,ФПМИ,профессор,
Кузнецов В.И.,ИТМО,доцент,д.н.
Лебедев Д.С.,ФМиЕН,профессор,к.н.
Козлов К.М.,ФИВТ,ассистент,к.н.
Волков Л.О.,ФМиМ,,д.н.
Сидоров В.И.,ФМиМ,доцент,к.н.
Сидоров А.А.,ФМиЕН,профессор,к.н.
Лебедева Д.С.,ФУПМ,,
Волков З.Т.,ФРТ,ассистент,к.н.
Иванов В.И.,ФРТ,,
Лебедев М.Ю.,ФУПМ,профессор,
Новиков М.Ю.,ФФ,ассистент,д.н.
Алексеев З.Т.,ФИВТ,,
Козлов З.Т.,ФИВТ,доцент,к.н.
Семенов Б.В.,ФРТ,доцент,
Петров З.Т.,ФРТ,профессор,к.н.
Лебедева И.К.,ФРТ,,к.н.
Лебедев З.Т.,ФЭТ,,к.н.
Попов Б.В.,ФПМИ,профессор,д.н.
Сидоров Д.С.,ФИВТ,,
Егоров Ж.Р.,ФПМИ,профессор,д.н.
Попов Д.С.,ФФ,,д.н.
Петров Е.П.,ФИВТ,ассистент,
Иванов К.М.,ИТМО,профессор,
Новиков Д.С.,ФУПМ,ассистент,д.н.
Смирнов К.М.,ИТМО,доцент,
Кузнецов Б.В.,ФЭТ,профессор,
Лебедева К.М.,ФРТ,ассистент,
Семенов З.Т.,ФРТ,ассистент,к.н.
Новиков Б.В.,ФИТ,профессор,к.н.
Попов М.Ю.,ФМиМ,ассистент,к.н.
Лебедев М.Ю.,ФРТ,профессор,д.н.
Лебедева Г.Н.,ФУПМ,ассистент,д.н.
Петров Б.В.,ФМиЕН,,
Новиков М.Ю.,ФФ,доцент,к.н.
Иванов А.А.,ФПМИ,доцент,д.н.
Соколов К.М.,ФУПМ,доцент,к.н.
Соколов З.Т.,ФМиМ,,
Попов А.А.,ИТМО,профессор,
Смирнов Г.Н.,ИТМО,профессор,к.н.
Сидоров Л.О.,ФУПМ,,к.н.
Иванов В.И.,ФПМИ,доцент,д.н.
Волков Л.О.,ФЭТ,профессор,
Козлов М.Ю.,ФЭТ,,к.н.
Семенов З.Т.,ФУПМ,,д.н.
Иванов Ж.Р.,ФУПМ,ассистент,
Лебедев Г.Н.,ФМиЕН,доцент,д.н.
Кузнецов З.Т.,ФМиЕН,профессор,
Иванов Л.О.,ФИТ,доцент,д.н.
Иванов Е.П.,ФЭТ,доцент,к.н.
Новиков Д.С.,ФМиЕН,доцент,д.н.
Морозов Ж.Р.,ФЭТ,профессор,к.н.
Кузнецов К.М.,ФИТ,профессор,к.н.
Иванов А.А.,ФЭТ,доцент,к.н.
Козлов Б.В.,ФМиМ,,к.н.
Иванов Д.С.,ФИТ,,
Морозов И.К.,ФИТ,ассистент,
Новиков Б.В.,ФИТ,ассистент,к.н.
Попов И.К.,ФЭТ,ассистент,
Иванов З.Т.,ФФ,,к.н.
Петров Ж.Р.,ФФ,,д.н.
Лебедев Е.П.,ФУПМ,доцент,
Петров Е.П.,ФУПМ,,д.н.
Лебедева В.И.,ФИВТ,доцент,к.н.
Лебедев А.А.,ФРТ,профессор,
Соколов М.Ю.,ФУПМ,,
Соколов Е.П.,ФФ,доцент,д.н.
Семенов Г.Н.,ФМиМ,,д.н.
Козлов Б.В.,ФИВТ,,к.н.
Кузнецов М.Ю.,ИТМО,доцент,д.н.
Новиков З.Т.,ФИТ,профессор,д.н.
Сидоров Ж.Р.,ФРТ,профессор,к.н.
Кузнецов Г.Н.,ИТМО,доцент,д.н.
Алексеев З.Т.,ФИВТ,профессор,д.н.
Лебедев З.Т.,ИТМО,ассистент,к.н.
Волков К.М.,ИТМО,доцент,к.н.
Сидоров Д.С.,ИТМО,,д.н.
Новиков З.Т.,ФПМИ,,к.н.
Волков Б.В.,ФРТ,профессор,
Семенов И.К.,ИТМО,доцент,к.н.
Лебедев З.Т.,ФИТ,доцент,
Соколов Д.С.,ФРТ,,
Смирнов В.И.,ИТМО,,к.н.
Волков А.А.,ФУПМ,доцент,
Петров Е.П.,ФУПМ,,д.н.
Лебедев М.Ю.,ИТМО,профессор,д.н.
Смирнов К.М.,ФИТ,профессор,д.н.
Лебедев Б.В.,ФИТ,доцент,
Иванов Г.Н.,ФУПМ,ассистент,
Егоров З.Т.,ФРТ,ассистент,д.н.
Попов И.К.,ФФ,профессор,
Козлов К.М.,ФПМИ,,д.н.
Козлов Б.В.,ФЭТ,профессор,д.н.
Петров Г.Н.,ФУПМ,ассистент,
Кузнецов В.И.,ФУПМ,доцент,д.н.
Лебедева К.М.,ИТМО,доцент,
Иванов М.Ю.,ФИТ,ассистент,д.н.
Иванов Г.Н.,ФПМИ,доцент,
Иванов Г.Н.,ФПМИ,ассистент,к.н.
Семенов Г.Н.,ФМиМ,доцент,
Козлов Д.С.,ФМиЕН,профессор,к.н.
Алексеев Б.В.,ФИТ,,д.н.
Новиков А.А.,ФМиЕН,доцент,
Смирнов М.Ю.,ФМиМ,доцент,
Сидоров В.И.,ФМиЕН,,к.н.
Иванов Г.Н.,ФИТ,доцент,к.н.
Лебедева Д.С.,ФИТ,доцент,к.н.
Попов К.М.,ФЭТ,доцент,д.н.
Егоров Л.О.,ФПМИ,доцент,к.н.
Сидоров Л.О.,ФПМИ,доцент,
Лебедев Д.С.,ФИТ,профессор,к.н.
Козлов Г.Н.,ФЭТ,доцент,д.н.
Семенов М.Ю.,ФИВТ,,к.н.
Лебедева А.А.,ФИТ,,
Соколов А.А.,ФРТ,доцент,
Кузнецов В.И.,ФЭТ,доцент,к.н.
Петров Е.П.,ФФ,ассистент,
Иванов В.И.,ФПМИ,профессор,
Попов Г.Н.,ФПМИ,ассистент,
Попов Ж.Р.,ФУПМ,доцент,д.н.
Кузнецов Б.В.,ФМиМ,профессор,д.н.
Кузнецов Л.О.,ФУПМ,,д.н.
Попов Б.В.,ФЭТ,ассистент,
Иванов К.М.,ФУПМ,ассистент,к.н.
Алексеев Г.Н.,ФРТ,доцент,д.н.
Морозов Г.Н.,ФРТ,профессор,к.н.
Соколов К.М.,ИТМО,доцент,
Кузнецов Г.Н.,ФМиМ,ассистент,
Соколов Ж.Р.,ФПМИ,профессор,к.н.
Кузнецов К.М.,ФМиЕН,,к.н.
Новиков Д.С.,ФУПМ,,д.н.
Семенов Г.Н.,ФФ,,
Смирнов Е.П.,ФРТ,,д.н.
Иванов В.И.,ФЭТ,доцент,к.н.
Волков Е.П.,ФУПМ,доцент,
Семенов А.А.,ФУПМ,профессор,
Козлов З.Т.,ФРТ,доцент,
Лебедев Е.П.,ИТМО,профессор,д.н.
Семенов Л.О.,ИТМО,доцент,д.н.
Новиков Б.В.,ФМиМ,профессор,
Иванов К.М.,ФИТ,,д.н.
Егоров И.К.,ФИТ,доцент,д.н.
Соколов В.И.,ФМиМ,доцент,д.н.
Соколов Ж.Р.,ФМиЕН,ассистент,к.н.
Семенов В.И.,ФЭТ,,к.н.
Семенов Д.С.,ИТМО,доцент,д.н.
Кузнецов Б.В.,ИТМО,ассистент,
Козлов Е.П.,ФФ,доцент,д.н.
Алексеев Л.О.,ФЭТ,профессор,к.н.
Алексеев Г.Н.,ФРТ,ассистент,к.н.
Козлов Б.В.,ФЭТ,профессор,к.н.
Морозов В.И.,ФПМИ,ассистент,к.н.
Соколов Г.Н.,ФИВТ,доцент,д.н.
Козлов Е.П.,ФРТ,ассистент,к.н.
Алексеев Д.С.,ФРТ,,д.н.
Волков Б.В.,ФИВТ,доцент,к.н.
Смирнов З.Т.,ФФ,доцент,
Сидоров Б.В.,ФПМИ,ассистент,к.н.
Семенов Ж.Р.,ФПМИ,доцент,д.н.
Кузнецов Л.О.,ФФ,профессор,д.н.
Алексеев З.Т.,ФИТ,,д.н.
Иванов К.М.,ФМиМ,доцент,
Алексеев М.Ю.,ФФ,доцент,к.н.
Лебедев М.Ю.,ФПМИ,доцент,
Лебедев Б.В.,ФПМИ,профессор,
Попов В.И.,ФЭТ,ассистент,д.н.
Егоров К.М.,ФМиМ,профессор,д.н.
Волков Л.О.,ФУПМ,ассистент,д.н.
Петров К.М.,ФИВТ,,
Алексеев Ж.Р.,ФМиЕН,ассистент,к.н.
Иванов М.Ю.,ФИТ,профессор,
Алексеев Б.В.,ФУПМ,,
Иванов З.Т.,ФФ,профессор,к.н.
Новиков Л.О.,ФЭТ,профессор,к.н.
Соколов Г.Н.,ИТМО,,д.н.
Соколов И.К.,ФПМИ,,к.н.
Попов А.А.,ФРТ,,д.н.
Семенов К.М.,ФФ,профессор,д.н.
Попов З.Т.,ФМиМ,профессор,
Волков З.Т.,ФПМИ,профессор,
Попов К.М.,ФПМИ,,д.н.
Сидоров Б.В.,ФУПМ,доцент,д.н.
Лебедева В.И.,ФИТ,ассистент,к.н.
Лебедева Ж.Р.,ФРТ,,к.н.
Лебедев Е.П.,ФИВТ,,к.н.
Лебедева Г.Н.,ФМиМ,ассистент,
Козлов Б.В.,ФМиЕН,ассистент,к.н.
Сидоров К.М.,ФМиМ,ассистент,
Смирнов Г.Н.,ФМиЕН,ассистент,д.н.
Алексеев Д.С.,ФИТ,профессор,к.н.
Волков Д.С.,ФУПМ,,к.н.
Лебедева Д.С.,ФУПМ,доцент,д.н.
Попов И.К.,ИТМО,ассистент,д.н.
Кузнецов Д.С.,ИТМО,ассистент,к.н.
Попов З.Т.,ИТМО,ассистент,
Козлов М.Ю.,ФФ,ассистент,к.н.
Морозов З.Т.,ФУПМ,,к.н.
Соколов Б.В.,ФИТ,профессор,д.н.
Сидоров Д.С.,ФМиЕН,,к.н.
Попов А.А.,ФФ,доцент,
Иванов Е.П.,ФФ,доцент,к.н.
Сидоров З.Т.,ФМиМ,ассистент,
Сидоров Ж.Р.,ФЭТ,,
Семенов Б.В.,ФПМИ,ассистент,
Морозов Е.П.,ИТМО,,д.н.
Лебедев Ж.Р.,ФИТ,доцент,
Сидоров Е.П.,ФМиЕН,профессор,
Волков Б.В.,ФМиМ,,к.н.
Морозов В.И.,ФИВТ,профессор,к.н.
Попов Б.В.,ФИТ,ассистент,
Алексеев М.Ю.,ФМиМ,,д.н.
Лебедева Г.Н.,ФИВТ,ассистент,д.н.
Иванов К.М.,ФИТ,ассистент,к.н.
Морозов Е.П.,ФУПМ,,д.н.
Попов Е.П.,ФФ,,д.н.
Волков З.Т.,ФМиЕН,,к.н.
Семенов А.А.,ФПМИ,доцент,
Сидоров А.А.,ФИТ,профессор,д.н.
Лебедева Б.В.,ФМиЕН,ассистент,д.н.
Соколов Е.П.,ИТМО,доцент,к.н.
Петров А.А.,ФИТ,,
Петров Л.О.,ФРТ,ассистент,
Попов М.Ю.,ФРТ,профессор,д.н.
Егоров Л.О.,ФПМИ,профессор,
Волков Ж.Р.,ФМиЕН,ассистент,д.н.
Волков И.К.,ФМиЕН,ассистент,
Новиков А.А.,ФУПМ,,к.н.
Сидоров Б.В.,ФФ,ассистент,к.н.
Соколов К.М.,ФФ,,д.н.
Сидоров Б.В.,ФМиЕН,ассистент,к.н.
Петров И.К.,ФФ,,д.н.
Новиков Ж.Р.,ФРТ,,к.н.
Кузнецов И.К.,ФРТ,ассистент,к.н.
Алексеев Е.П.,ФРТ,профессор,
Сидоров И.К.,ИТМО,ассистент,д.н.
Козлов Л.О.,ФФ,,к.н.
Волков Л.О.,ИТМО,доцент,д.н.
Смирнов К.М.,ФИТ,доцент,
Кузнецов И.К.,ФУПМ,,
Егоров Ж.Р.,ФЭТ,доцент,к.н.
Козлов М.Ю.,ФФ,профессор,д.н.
Егоров Е.П.,ФПМИ,профессор,к.н.
Сидоров Г.Н.,ИТМО,доцент,д.н.
Кузнецов З.Т.,ФМиМ,ассистент,
Лебедева Ж.Р.,ФУПМ,доцент,к.н.
Семенов М.Ю.,ФФ,профессор,к.н.
Лебедева К.М.,ФУПМ,доцент,
Семенов Г.Н.,ФФ,ассистент,д.н.
Кузнецов А.А.,ИТМО,ассистент,к.н.
Алексеев К.М.,ФИТ,доцент,к.н.
Соколов Д.С.,ФРТ,доцент,д.н.
Кузнецов Ж.Р.,ФМиЕН,,д.н.
Алексеев В.И.,ФПМИ,ассистент,
Попов К.М.,ФЭТ,ассистент,д.н.
Соколов Б.В.,ФРТ,,к.н.
Иванов Ж.Р.,ФИВТ,ассистент,д.н.
Козлов Д.С.,ФРТ,ассистент,к.н.
Волков М.Ю.,ФУПМ,профессор,д.н.
Смирнов Г.Н.,ФФ,профессор,к.н.
Кузнецов Г.Н.,ФФ,,к.н.
Петров Ж.Р.,ФМиЕН,,
Лебедев К.М.,ФРТ,ассистент,д.н.
Соколов К.М.,ФРТ,профессор,
Волков Е.П.,ФФ,,
Лебедева Г.Н.,ФМиМ,профессор,
Козлов Г.Н.,ФЭТ,ассистент,д.н.
Морозов З.Т.,ФМиМ,,
Кузнецов И.К.,ФФ,,к.н.
Попов З.Т.,ФИТ,,д.н.
Соколов И.К.,ФПМИ,доцент,
Иванов А.А.,ФЭТ,доцент,к.н.
Лебедева Ж.Р.,ИТМО,,д.н.
Морозов Б.В.,ФМиЕН,профессор,
Волков А.А.,ФПМИ,ассистент,
Кузнецов М.Ю.,ФМиМ,,
Алексеев Е.П.,ФФ,ассистент,д.н.
Соколов З.Т.,ФЭТ,доцент,к.н.
Новиков М.Ю.,ФЭТ,доцент,к.н.
Волков Л.О.,ФРТ,профессор,
Лебедева Б.В.,ФПМИ,профессор,д.н.
Лебедева Д.С.,ФФ,,д.н.
Егоров В.И.,ФМиМ,,
Егоров Е.П.,ФИВТ,профессор,к.н.
Алексеев М.Ю.,ФРТ,ассистент,
Козлов И.К.,ФМиМ,доцент,к.н.
Попов З.Т.,ФМиЕН,доцент,к.н.
Лебедев Д.С.,ФМиЕН,доцент,к.н.
Алексеев Л.О.,ФПМИ,доцент,д.н.
Сидоров Ж.Р.,ФМиЕН,профессор,к.н.
Алексеев Г.Н.,ФМиЕН,профессор,
Лебедев Ж.Р.,ФИТ,доцент,к.н.
Сидоров А.А.,ФЭТ,профессор,д.н.
Соколов Е.П.,ИТМО,,к.н.
Егоров А.А.,ФРТ,профессор,д.н.
Алексеев Б.В.,ФПМИ,доцент,
Новиков Ж.Р.,ФПМИ,доцент,к.н.
Волков Б.В.,ФФ,доцент,к.н.
Смирнов В.И.,ФМиЕН,ассистент,
Петров К.М.,ФПМИ,,
Кузнецов К.М.,ФИВТ,доцент,д.н.
Семенов М.Ю.,ФЭТ,ассистент,
Новиков Б.В.,ФМиМ,доцент,д.н.
Соколов Ж.Р.,ФИТ,ассистент,
