fio,faculty,title,degree
Козлов Л.О.,ФРТ,,к.н.
Иванов Л.О.,ФИВТ,ассистент,
Волков Л.О.,ФИТ,ассистент,
Алексеев Г.Н.,ИТМО,ассистент,
Лебедева З.Т.,ФИТ,ассистент,
Кузнецов Ж.Р.,ИТМО,профессор,
Попов М.Ю.,ФМиМ,ассистент,д.н.
Петров К.М.,ФМиЕН,доцент,к.н.
Морозов Д.С.,ФМиЕН,,д.н.
Козлов Ж.Р.,ФФ,,к.н.
Волков Б.В.,ИТМО,доцент,
Новиков К.М.,ФПМИ,доцент,д.н.
Козлов Д.С.,ФЭТ,ассистент,д.н.
Петров Ж.Р.,ФУПМ,профессор,к.н.
Семенов В.И.,ФРТ,ассистент,д.н.
Попов К.М.,ФЭТ,профессор,д.н.
Сидоров М.Ю.,ФРТ,ассистент,д.н.
Кузнецов М.Ю.,ФУПМ,профессор,к.н.
Новиков А.А.,ФМиМ,,
Егоров К.М.,ФРТ,профессор,д.н.
Морозов Е.П.,ИТМО,доцент,
Сидоров И.К.,ФЭТ,,д.н.
Волков К.М.,ФУПМ,,д.н.
Попов К.М.,ИТМО,профессор,д.н.
Лебедева З.Т.,ФУПМ,профессор,д.н.
Попов Д.С.,ИТМО,профессор,д.н.
Сидоров Д.С.,ФИВТ,профессор,
Иванов М.Ю.,ФПМИ,доцент,
Попов Г.Н.,ФМиМ,ассистент,д.н.
Алексеев К.М.,ФЭТ,доцент,д.н.
Сидоров З.Т.,ФПМИ,ассистент,к.н.
Петров Г.Н.,ФМиМ,доцент,
Петров Е.П.,ФИВТ,доцент,д.н.
Новиков Ж.Р.,ФФ,профессор,
Иванов Ж.Р.,ФУПМ,доцент,к.н.
Попов Е.П.,ФЭТ,профессор,д.н.
Лебедев Е.П.,ФРТ,ассистент,д.н.
Попов Е.П.,ФФ,доцент,д.н.
Попов И.К.,ФФ,,д.н.
Волков Б.В.,ФПМИ,ассистент,
Морозов А.А.,ФИТ,,
Козлов Ж.Р.,ФФ,доцент,
Иванов Ж.Р.,ФПМИ,ассистент,
Сидоров Б.В.,ФРТ,профессор,к.н.
Лебедева Д.С.,ФИТ,ассистент,
Козлов М.Ю.,ФУПМ,профессор,д.н.
Попов И.К.,ФФ,профессор,
Лебедева И.К.,ФПМИ,профессор,к.н.
Лебедев М.Ю.,ФФ,ассистент,
Сидоров К.М.,ФИВТ,профессор,к.н.
Волков Д.С.,ФРТ,ассистент,
Сидоров М.Ю.,ИТМО,доцент,д.н.
Сидоров А.А.,ФИТ,,к.н.
Волков Д.С.,ФИТ,,д.н.
Соколов Д.С.,ФМиЕН,ассистент,д.н.
Петров Е.П.,ФРТ,профессор,д.н.
Петров М.Ю.,ФМиМ,,д.н.
Кузнецов Ж.Р.,ФПМИ,доцент,д.н.
Семенов Г.Н.,ФУПМ,доцент,
Новиков Д.С.,ФМиМ,профессор,д.н.
Егоров Г.Н.,ФФ,профессор,д.н.
Петров З.Т.,ФУПМ,ассистент,
Козлов А.А.,ФУПМ,доцент,к.н.
Лебедева Б.В.,ФИВТ,ассистент,д.н.
Петров Л.О.,ФМиЕН,профессор,к.н.
Новиков К.М.,ФИТ,профессор,д.н.
Егоров Л.О.,ФПМИ,,
Новиков Ж.Р.,ФИВТ,ассистент,
Лебедева М.Ю.,ИТМО,,к.н.
Новиков З.Т.,ФУПМ,,
Кузнецов Г.Н.,ИТМО,профессор,к.н.
Сидоров Д.С.,ФМиЕН,доцент,д.н.
Лебедев Л.О.,ФМиЕН,,
Волков В.И.,ФИВТ,профессор,к.н.
Козлов Л.О.,ФМиЕН,профессор,д.н.
Лебедев М.Ю.,ФЭТ,,
Семенов А.А.,ФИТ,доцент,
Егоров В.И.,ФПМИ,доцент,д.н.
Лебедев И.К.,ФФ,ассистент,д.н.
Кузнецов З.Т.,ФИВТ,доцент,к.н.
Семенов Ж.Р.,ФРТ,доцент,
Новиков А.А.,ФФ,профессор,
Семенов Г.Н.,ФЭТ,профессор,
Сидоров Д.С.,ФМиЕН,,
Новиков А.А.,ФУПМ,ассистент,
Егоров Л.О.,ФИВТ,доцент,
Попов В.И.,ФПМИ,доцент,к.н.
Сидоров К.М.,ФРТ,профессор,
Кузнецов А.А.,ФПМИ,доцент,
Попов З.Т.,ФФ,доцент,д.н.
Сидоров К.М.,ИТМО,ассистент,к.н.
Соколов А.А.,ФЭТ,профессор,к.н.
Смирнов М.Ю.,ФЭТ,доцент,д.н.
Иванов В.И.,ФУПМ,,к.н.
Соколов Л.О.,ФМиЕН,профессор,д.н.
Волков Л.О.,ИТМО,доцент,д.н.
Соколов Л.О.,ФИВТ,,
Новиков И.К.,ФМиМ,,к.н.
Морозов Г.Н.,ФФ,профессор,
Егоров В.И.,ФМиМ,ассистент,
Иванов Е.П.,ФРТ,профессор,д.н.
Сидоров Б.В.,ФЭТ,ассистент,д.н.
Лебедева М.Ю.,ФМиМ,,к.н.
Семенов К.М.,ФИТ,,
Лебедев Д.С.,ИТМО,,д.н.
Кузнецов Д.С.,ФРТ,доцент,
Петров К.М.,ФМиЕН,,д.н.
Новиков К.М.,ФЭТ,ассистент,к.н.
Попов А.А.,ФМиМ,ассистент,
Сидоров А.А.,ФМиМ,ассистент,
Семенов Л.О.,ФПМИ,профессор,к.н.
Семенов Д.С.,ФРТ,доцент,
Кузнецов Ж.Р.,ФПМИ,доцент,
Соколов Е.П.,ФУПМ,,д.н.
Козлов А.А.,ФМиМ,ассистент,
Алексеев Б.В.,ФУПМ,доцент,к.н.
Лебедева З.Т.,ФИТ,профессор,
Егоров И.К.,ФИВТ,доцент,
Попов Е.П.,ФУПМ,профессор,
Новиков Д.С.,ФЭТ,ассистент,д.н.
Волков И.К.,ФЭТ,доцент,
Соколов Б.В.,ФМиМ,ассистент,к.н.
Кузнецов И.К.,ФЭТ,профессор,к.н.
Егоров Л.О.,ФРТ,ассистент,д.н.
Сидоров К.М.,ФПМИ,ассистент,д.н.
Козлов З.Т.,ИТМО,доцент,
Егоров Б.В.,ФМиМ,доцент,д.н.
Сидоров И.К.,ФУПМ,профессор,д.н.
Семенов Д.С.,ФРТ,профессор,к.н.
Волков З.Т.,ИТМО,ассистент,к.н.
Алексеев И.К.,ФФ,ассистент,
Лебедева М.Ю.,ФУПМ,профессор,
Волков Л.О.,ФИТ,,д.н.
Лебедев Е.П.,ФИВТ,,д.н.
Смирнов В.И.,ФЭТ,доцент,
Лебедев К.М.,ФИТ,ассистент,д.н.
Морозов Ж.Р.,ФЭТ,,к.н.
Егоров Г.Н.,ФЭТ,ассистент,
Сидоров М.Ю.,ФМиМ,ассистент,
Егоров И.К.,ФИТ,доцент,к.н.
Семенов М.Ю.,ФМиЕН,профессор,к.н.
Петров Ж.Р.,ФРТ,профессор,
Морозов Е.П.,ФМиЕН,профессор,
Попов И.К.,ФИТ,доцент,д.н.
Егоров И.К.,ФИВТ,доцент,к.н.
Егоров Д.С.,ФЭТ,ассистент,д.н.
Морозов Е.П.,ФИТ,доцент,д.н.
Егоров И.К.,ФИВТ,ассистент,к.н.
Морозов И.К.,ФРТ,профессор,д.н.
Егоров Г.Н.,ФФ,ассистент,к.н.
Новиков Ж.Р.,ФУПМ,доцент,
Петров З.Т.,ФПМИ,,д.н.
Иванов З.Т.,ФУПМ,доцент,д.н.
Егоров Г.Н.,ФРТ,доцент,д.н.
Лебедева Б.В.,ФПМИ,ассистент,
Попов К.М.,ФМиМ,доцент,
Волков Б.В.,ФЭТ,,
Козлов К.М.,ФИВТ,,д.н.
Волков Д.С.,ФПМИ,,к.н.
Иванов К.М.,ФИТ,ассистент,д.н.
Петров И.К.,ФПМИ,,д.н.
Смирнов З.Т.,ФПМИ,ассистент,
Сидоров К.М.,ФПМИ,доцент,д.н.
Лебедев М.Ю.,ФИВТ,профессор,
Соколов Г.Н.,ИТМО,профессор,д.н.
Егоров В.И.,ФПМИ,ассистент,д.н.
Иванов Д.С.,ИТМО,ассистент,
Егоров Д.С.,ФУПМ,доцент,д.н.
Лебедева Ж.Р.,ФПМИ,ассистент,д.н.
Сидоров А.А.,ФМиЕН,доцент,
Семенов М.Ю.,ФЭТ,,
Иванов Е.П.,ИТМО,ассистент,к.н.
Иванов Б.В.,ФФ,доцент,
Сидоров Л.О.,ФРТ,,к.н.
Новиков Д.С.,ФПМИ,ассистент,к.н.
Морозов В.И.,ФПМИ,доцент,
Соколов И.К.,ИТМО,ассистент,к.н.
Попов Л.О.,ФЭТ,,к.н.
Морозов З.Т.,ФИВТ,доцент,
Петров Б.В.,ФПМИ,,д.н.
Егоров К.М.,ФПМИ,профессор,
Лебедев В.И.,ФМиЕН,доцент,к.н.
Козлов И.К.,ФУПМ,,д.н.
Сидоров Г.Н.,ФПМИ,,
Соколов З.Т.,ИТМО,,
Волков К.М.,ФИВТ,доцент,д.н.
Лебедева К.М.,ФМиЕН,профессор,
Козлов М.Ю.,ФПМИ,доцент,к.н.
Кузнецов Б.В.,ФФ,ассистент,
Волков А.А.,ФМиЕН,профессор,к.н.
Соколов И.К.,ФРТ,ассистент,к.н.
Козлов Е.П.,ФИВТ,профессор,
Попов З.Т.,ФИТ,доцент,
Новиков В.И.,ФПМИ,,
Иванов Е.П.,ИТМО,ассистент,д.н.
Егоров Е.П.,ИТМО,,д.н.
Волков Л.О.,ФЭТ,профессор,
Лебедев З.Т.,ФФ,ассистент,
Новиков Б.В.,ФИТ,доцент,
Лебедева Л.О.,ФИВТ,ассистент,к.н.
Смирнов Б.В.,ФЭТ,профессор,
Кузнецов Е.П.,ФПМИ,,к.н.
Козлов К.М.,ФЭТ,доцент,к.н.
Новиков М.Ю.,ФУПМ,,д.н.
Иванов В.И.,ФУПМ,профессор,д.н.
Соколов Г.Н.,ФМиЕН,,
Семенов Д.С.,ФЭТ,профессор,
Петров Е.П.,ФРТ,профессор,к.н.
Смирнов Л.О.,ФПМИ,доцент,к.н.
Смирнов Е.П.,ФМиМ,профессор,
Козлов К.М.,ФФ,профессор,д.н.
Семенов Е.П.,ФФ,ассистент,
Иванов М.Ю.,ФУПМ,ассистент,к.н.
Попов Л.О.,ФУПМ,ассистент,д.н.
Семенов Ж.Р.,ФИВТ,ассистент,
Алексеев З.Т.,ФМиЕН,ассистент,
Иванов Б.В.,ФУПМ,доцент,к.н.
Алексеев Б.В.,ФПМИ,доцент,
Козлов З.Т.,ФИВТ,профессор,
Морозов Б.В.,ФМиЕН,профессор,к.н.
Новиков М.Ю.,ФФ,доцент,
Сидоров Б.В.,ИТМО,профессор,к.н.
Семенов Г.Н.,ФУПМ,ассистент,к.н.
Волков Е.П.,ФИТ,ассистент,д.н.
Соколов Е.П.,ФИТ,,
Лебедев Ж.Р.,ФЭТ,доцент,к.н.
Алексеев Е.П.,ФРТ,доцент,д.н.
Лебедев К.М.,ФМиМ,,к.н.
Лебедева З.Т.,ФМиЕН,профессор,д.н.
Семенов Ж.Р.,ФЭТ,профессор,д.н.
Лебедев А.А.,ФФ,профессор,к.н.
Иванов Б.В.,ФЭТ,ассистент,
Попов Л.О.,ФМиЕН,,д.н.
Смирнов Д.С.,ФПМИ,ассистент,д.н.
Морозов Г.Н.,ФФ,,д.н.
Смирнов И.К.,ФПМИ,доцент,д.н.
Соколов М.Ю.,ФРТ,,к.н.
Сидоров В.И.,ФИВТ,профессор,к.н.
Смирнов Г.Н.,ИТМО,доцент,д.н.
Кузнецов Б.В.,ФМиМ,профессор,к.н.
Семенов Б.В.,ФРТ,профессор,д.н.
Сидоров К.М.,ФУПМ,доцент,
Козлов Д.С.,ФПМИ,ассистент,
Козлов Д.С.,ФМиМ,профессор,
Семенов М.Ю.,ФФ,ассистент,
Новиков В.И.,ФМиМ,,к.н.
Сидоров Д.С.,ФПМИ,доцент,
Волков Л.О.,ФМиЕН,,д.н.
Егоров Л.О.,ФРТ,доцент,
Попов Е.П.,ФФ,,к.н.
Егоров Г.Н.,ИТМО,ассистент,
Иванов К.М.,ФМиМ,ассистент,д.н.
Кузнецов К.М.,ФИТ,доцент,
Новиков И.К.,ИТМО,доцент,
Иванов М.Ю.,ФИТ,доцент,д.н.
Семенов З.Т.,ФФ,профессор,
Лебедева З.Т.,ФМиМ,,
Попов Е.П.,ФФ,профессор,д.н.
Попов Ж.Р.,ФПМИ,,к.н.
Волков Д.С.,ФУПМ,,д.н.
Петров А.А.,ФЭТ,,к.н.
Лебедев И.К.,ФИТ,ассистент,
Морозов Г.Н.,ФМиЕН,ассистент,д.н.
Попов Е.П.,ФИВТ,профессор,д.н.
Лебедев М.Ю.,ФМиЕН,ассистент,
Алексеев А.А.,ИТМО,ассистент,
Козлов И.К.,ИТМО,профессор,д.н.
Морозов Л.О.,ФФ,,к.н.
Новиков А.А.,ФФ,доцент,к.н.
Лебедева Е.П.,ИТМО,,
Козлов И.К.,ФЭТ,,д.н.
Иванов Л.О.,ФУПМ,профессор,к.н.
Смирнов Б.В.,ФПМИ,ассистент,
Лебедев Ж.Р.,ФИВТ,ассистент,д.н.
Козлов Б.В.,ФФ,,к.н.
Новиков К.М.,ФИТ,ассистент,д.н.
Иванов Ж.Р.,ФЭТ,,
Сидоров З.Т.,ФМиЕН,ассистент,д.н.
Морозов Ж.Р.,ФМиЕН,доцент,к.н.
Соколов Ж.Р.,ФМиЕН,профессор,
Петров И.К.,ФИТ,ассистент,
Кузнецов Е.П.,ФМиМ,ассистент,к.н.
Новиков А.А.,ФИТ,доцент,
Петров Е.П.,ФФ,ассистент,
Волков Л.О.,ФУПМ,,д.н.
Морозов Б.В.,ФПМИ,доцент,д.н.
Соколов Е.П.,ИТМО,,
Кузнецов В.И.,ИТМО,,
Алексеев М.Ю.,ФРТ,доцент,
Кузнецов Л.О.,ФПМИ,профессор,к.н.
Кузнецов Г.Н.,ФИТ,,
Кузнецов В.И.,ФИВТ,,
Иванов Л.О.,ФФ,ассистент,к.н.
Егоров И.К.,ФПМИ,ассистент,
Егоров М.Ю.,ФИВТ,,д.н.
Лебедева М.Ю.,ФМиМ,профессор,д.н.
Семенов И.К.,ФРТ,профессор,д.н.
Алексеев К.М.,ФУПМ,,
Алексеев Д.С.,ФПМИ,,к.н.
Козлов Л.О.,ФФ,,к.н.
Соколов Д.С.,ФРТ,профессор,д.н.
Новиков Б.В.,ФУПМ,доцент,д.н.
Семенов Г.Н.,ФФ,ассистент,д.н.
Кузнецов И.К.,ФМиЕН,ассистент,
Смирнов Л.О.,ФУПМ,доцент,д.н.
Лебедев М.Ю.,ФФ,доцент,к.н.
Попов А.А.,ФИТ,,д.н.
Алексеев Ж.Р.,ФУПМ,профессор,
Семенов А.А.,ФИТ,профессор,к.н.
Лебедева К.М.,ФФ,профессор,
Лебедева Е.П.,ФРТ,,
Иванов З.Т.,ФФ,ассистент,к.н.
Кузнецов И.К.,ФМиЕН,доцент,
Алексеев Е.П.,ФПМИ,ассистент,к.н.
Попов Д.С.,ФИВТ,доцент,д.н.
Новиков В.И.,ФИТ,ассистент,д.н.
Лебедева К.М.,ФИВТ,,к.н.
Лебедев Ж.Р.,ФФ,профессор,
Кузнецов М.Ю.,ФМиЕН,,д.н.
Смирнов И.К.,ФФ,,д.н.
Попов Е.П.,ФМиМ,ассистент,к.н.
Кузнецов Ж.Р.,ФИВТ,ассистент,
Сидоров В.И.,ФИТ,доцент,д.н.
Кузнецов Е.П.,ФПМИ,ассистент,к.н.
Кузнецов Г.Н.,ФПМИ,,к.н.
Козлов Е.П.,ФМиЕН,,к.н.
Сидоров А.А.,ФИВТ,ассистент,
Волков К.М.,ФМиЕН,,к.н.
Козлов З.Т.,ФЭТ,профессор,к.н.
Соколов Г.Н.,ФЭТ,доцент,к.н.
Новиков И.К.,ФИВТ,доцент,
Кузнецов Б.В.,ФРТ,доцент,к.н.
Новиков Л.О.,ИТМО,профессор,д.н.
Волков Б.В.,ФПМИ,,к.н.
Алексеев Д.С.,ФРТ,доцент,к.н.
Петров Е.П.,ФУПМ,профессор,к.н.
Волков В.И.,ФПМИ,ассистент,к.н.
Алексеев З.Т.,ФЭТ,,к.н.
Лебедев Д.С.,ФРТ,ассистент,к.н.
Морозов К.М.,ФПМИ,профессор,д.н.
Егоров Ж.Р.,ФИВТ,профессор,к.н.
Сидоров Г.Н.,ФУПМ,профессор,к.н.
Семенов Л.О.,ФЭТ,ассистент,к.н.
Иванов Л.О.,ФРТ,,к.н.
Попов Д.С.,ФПМИ,профессор,д.н.
Волков Г.Н.,ФФ,ассистент,к.н.
Лебедева Б.В.,ФЭТ,доцент,к.н.
Лебедев З.Т.,ФФ,,к.н.
Козлов Е.П.,ФРТ,,к.н.
Кузнецов Г.Н.,ФЭТ,ассистент,
Попов Л.О.,ФМиМ,ассистент,к.н.
Смирнов Г.Н.,ФРТ,доцент,к.н.
Соколов Г.Н.,ФЭТ,доцент,
Попов Ж.Р.,ФИВТ,ассистент,к.н.
Соколов З.Т.,ФФ,доцент,д.н.
Козлов Г.Н.,ФИТ,ассистент,к.н.
Сидоров Ж.Р.,ФПМИ,доцент,
Волков Л.О.,ФМиМ,ассистент,д.н.
Лебедев Д.С.,ИТМО,,к.н.
Козлов Д.С.,ФИВТ,профессор,д.н.
Соколов А.А.,ФПМИ,профессор,д.н.
Волков В.И.,ИТМО,доцент,д.н.
Смирнов И.К.,ФРТ,,к.н.
Иванов М.Ю.,ФМиМ,профессор,
Петров Л.О.,ФЭТ,профессор,к.н.
Волков И.К.,ФУПМ,профессор,к.н.
Козлов З.Т.,ФУПМ,доцент,к.н.
Иванов Ж.Р.,ИТМО,доцент,д.н.
Лебедев Г.Н.,ФМиЕН,доцент,
Новиков А.А.,ФМиМ,доцент,д.н.
Иванов В.И.,ФФ,доцент,д.н.
Морозов В.И.,ФПМИ,профессор,к.н.
Егоров З.Т.,ФУПМ,ассистент,д.н.
Новиков М.Ю.,ФИВТ,ассистент,к.н.
Смирнов Д.С.,ФИТ,,д.н.
Козлов К.М.,ФРТ,доцент,к.н.
Кузнецов З.Т.,ФФ,,д.н.
Алексеев А.А.,ФПМИ,доцент,
Попов А.А.,ФИВТ,доцент,к.н.
Лебедев З.Т.,ФИВТ,,д.н.
Сидоров Д.С.,ФФ,доцент,
Алексеев М.Ю.,ФУПМ,профессор,
Иванов Б.В.,ФЭТ,профессор,
Кузнецов Г.Н.,ФПМИ,ассистент,
Иванов В.И.,ФРТ,ассистент,
Волков Д.С.,ФМиЕН,,к.н.
Сидоров Ж.Р.,ФРТ,профессор,
Иванов К.М.,ФМиЕН,ассистент,к.н.
Алексеев М.Ю.,ФМиМ,профессор,
Петров Л.О.,ФМиМ,профессор,д.н.
Сидоров Л.О.,ИТМО,,к.н.
Смирнов Ж.Р.,ФЭТ,ассистент,к.н.
Смирнов Б.В.,ФФ,доцент,к.н.
Егоров М.Ю.,ФФ,ассистент,д.н.
Лебедев М.Ю.,ФУПМ,доцент,
Новиков Г.Н.,ФМиМ,ассистент,к.н.
Семенов Б.В.,ФМиЕН,профессор,д.н.
Егоров Б.В.,ФМиМ,ассистент,к.н.
Семенов В.И.,ФИТ,ассистент,д.н.
Козлов Л.О.,ИТМО,,к.н.
Волков К.М.,ФИТ,ассистент,к.н.
Сидоров Г.Н.,ФУПМ,,к.н.
Попов З.Т.,ИТМО,ассистент,к.н.
Морозов З.Т.,ФИТ,доцент,к.н.
Попов Л.О.,ФФ,ассистент,к.н.
Лебедев З.Т.,ФИВТ,ассистент,д.н.
Соколов З.Т.,ФРТ,доцент,д.н.
Соколов В.И.,ИТМО,профессор,к.н.
Петров Д.С.,ФЭТ,ассистент,д.н.
Егоров Е.П.,ФУПМ,ассистент,
Семенов Г.Н.,ФЭТ,ассистент,
Новиков В.И.,ФУПМ,,д.н.
Иванов И.К.,ФУПМ,ассистент,д.н.
Козлов И.К.,ФУПМ,профессор,к.н.
Попов Е.П.,ФФ,,
Новиков Л.О.,ФПМИ,доцент,д.н.
Козлов Г.Н.,ФИТ,ассистент,к.н.
Лебедев Ж.Р.,ФИВТ,ассистент,к.н.
Сидоров Ж.Р.,ФМиМ,доцент,д.н.
Егоров З.Т.,ФРТ,ассистент,к.н.
Соколов Б.В.,ФУПМ,,
Лебедева В.И.,ФМиМ,профессор,д.н.
Иванов А.А.,ФЭТ,доцент,
Попов Д.С.,ФУПМ,доцент,к.н.
Егоров Е.П.,ФИВТ,доцент,д.н.
Попов З.Т.,ФУПМ,доцент,д.н.
Новиков Ж.Р.,ФИВТ,ассистент,к.н.
Алексеев Б.В.,ФПМИ,доцент,
Кузнецов Б.В.,ФМиМ,ассистент,
Лебедев Ж.Р.,ИТМО,профессор,д.н.
Егоров И.К.,ФИВТ,профессор,к.н.
Новиков Д.С.,ИТМО,,
Морозов И.К.,ФМиМ,доцент,
Сидоров Б.В.,ФМиЕН,ассистент,д.н.
Семенов И.К.,ФЭТ,ассистент,
Кузнецов К.М.,ФМиЕН,ассистент,к.н.
Лебедева А.А.,ФРТ,профессор,к.н.
Смирнов Б.В.,ФМиМ,профессор,к.н.
Лебедев Д.С.,ФФ,доцент,к.н.
Козлов М.Ю.,ФЭТ,,к.н.
Новиков Ж.Р.,ФМиЕН,профессор,
Лебедева Б.В.,ФМиМ,профессор,д.н.
Новиков А.А.,ИТМО,ассистент,д.н.
Кузнецов Е.П.,ФМиЕН,ассистент,д.н.
Петров М.Ю.,ФРТ,доцент,д.н.
Семенов В.И.,ФМиМ,,
Петров Л.О.,ФУПМ,профессор,
Волков И.К.,ФИТ,,к.н.
Попов Е.П.,ФМиМ,профессор,
Петров К.М.,ФФ,,
Лебедева Л.О.,ФИТ,профессор,
Смирнов Л.О.,ФЭТ,профессор,к.н.
Кузнецов М.Ю.,ФФ,,д.н.
Морозов Е.П.,ФФ,,д.н.
Семенов В.И.,ФМиМ,,д.н.
Алексеев Д.С.,ФФ,,д.н.
Козлов З.Т.,ИТМО,,
Соколов З.Т.,ФЭТ,,
Петров Д.С.,ФМиЕН,,к.н.
Кузнецов Ж.Р.,ФПМИ,ассистент,к.н.
Кузнецов Л.О.,ФИТ,профессор,
Лебедева Б.В.,ФУПМ,ассистент,
Семенов К.М.,ИТМО,профессор,к.н.
Смирнов Б.В.,ФМиМ,доцент,д.н.
Лебедева Б.В.,ИТМО,,
Смирнов Д.С.,ФРТ,ассистент,к.н.
Новиков З.Т.,ФРТ,доцент,к.н.
Попов Ж.Р.,ФИТ,,к.н.
Смирнов Б.В.,ФМиЕН,доцент,
Сидоров Д.С.,ФИВТ,профессор,д.н.
Егоров И.К.,ФИТ,доцент,к.н.
Петров И.К.,ФУПМ,ассистент,д.н.
Кузнецов Ж.Р.,ФЭТ,,к.н.
Лебедев В.И.,ФПМИ,ассистент,
Лебедева А.А.,ИТМО,профессор,д.н.
Кузнецов И.К.,ФИВТ,ассистент,д.н.
Новиков Л.О.,ФЭТ,доцент,
Кузнецов И.К.,ФМиЕН,,к.н.
Сидоров Г.Н.,ФИТ,,д.н.
Петров Б.В.,ФИВТ,ассистент,д.н.
Лебедева В.И.,ФРТ,доцент,д.н.
Волков В.И.,ФИТ,,д.н.
Морозов Б.В.,ФФ,,
Егоров Д.С.,ФИТ,,
Петров Л.О.,ФМиМ,,к.н.
Смирнов В.И.,ИТМО,ассистент,д.н.
Сидоров Б.В.,ФПМИ,,к.н.
Соколов Е.П.,ФМиМ,доцент,
Сидоров В.И.,ФФ,,д.н.
Кузнецов Е.П.,ФИТ,ассистент,к.н.
Иванов Ж.Р.,ФИВТ,,
Лебедева В.И.,ИТМО,ассистент,к.н.
Новиков К.М.,ФИВТ,,д.н.
Соколов Д.С.,ФПМИ,доцент,к.н.
Лебедев К.М.,ФФ,,д.н.
Соколов М.Ю.,ФЭТ,профессор,д.н.
Смирнов Ж.Р.,ФМиЕН,профессор,
Новиков И.К.,ФМиЕН,доцент,д.н.
Новиков А.А.,ФПМИ,,к.н.
Попов К.М.,ФМиМ,ассистент,
Семенов М.Ю.,ФУПМ,ассистент,к.н.
Петров Ж.Р.,ФИТ,,д.н.
Иванов Д.С.,ФУПМ,профессор,
Алексеев Л.О.,ФРТ,доцент,к.н.
Лебедев И.К.,ФМиЕН,,к.н.
Егоров А.А.,ИТМО,профессор,
Новиков И.К.,ФФ,доцент,д.н.
Алексеев З.Т.,ФУПМ,доцент,к.н.
Соколов И.К.,ФУПМ,,д.н.
Козлов Ж.Р.,ФЭТ,ассистент,
Алексеев Г.Н.,ФПМИ,,к.н.
Сидоров Б.В.,ИТМО,ассистент,к.н.
Волков А.А.,ФИТ,профессор,д.н.
Смирнов А.А.,ФРТ,ассистент,
Смирнов А.А.,ФРТ,доцент,к.н.
Новиков А.А.,ФМиЕН,профессор,к.н.
Лебедева Л.О.,ФИВТ,,д.н.
Семенов Г.Н.,ФМиМ,профессор,
Сидоров Б.В.,ФУПМ,доцент,
Сидоров К.М.,ФМиЕН,доцент,к.н.
Кузнецов Г.Н.,ФЭТ,ассистент,к.н.
Иванов В.И.,ФРТ,доцент,д.н.
Новиков И.К.,ФЭТ,ассистент,д.н.
Лебедева Б.В.,ФИТ,профессор,
Иванов М.Ю.,ФПМИ,доцент,д.н.
Егоров Л.О.,ФМиМ,ассистент,к.н.
Петров Ж.Р.,ФИТ,доцент,д.н.
Соколов И.К.,ФПМИ,профессор,д.н.
Новиков Ж.Р.,ФФ,доцент,к.н.
Сидоров И.К.,ФПМИ,доцент,к.н.
Лебедев А.А.,ФФ,,
Смирнов Ж.Р.,ФМиЕН,доцент,д.н.
Кузнецов М.Ю.,ФМиЕН,доцент,
Егоров М.Ю.,ФМиМ,профессор,
Петров В.И.,ФФ,ассистент,к.н.
Смирнов Ж.Р.,ФПМИ,профессор,
Алексеев Л.О.,ФИВТ,профессор,
Семенов Б.В.,ФРТ,профессор,
Лебедев Е.П.,ФИВТ,,к.н.
Лебедева Д.С.,ФФ,ассистент,
Кузнецов Г.Н.,ФМиЕН,ассистент,
Сидоров Е.П.,ФИТ,,к.н.
Новиков Г.Н.,ФМиМ,доцент,к.н.
Семенов З.Т.,ФИВТ,профессор,
Лебедев Г.Н.,ФФ,профессор,к.н.
Егоров В.И.,ФЭТ,профессор,к.н.
Петров Е.П.,ИТМО,ассистент,д.н.
Лебедев Б.В.,ФУПМ,профессор,
Новиков М.Ю.,ФУПМ,доцент,д.н.
Лебедев М.Ю.,ФУПМ,ассистент,
Смирнов В.И.,ФИВТ,ассистент,д.н.
Лебедев Д.С.,ФРТ,доцент,к.н.
Иванов Д.С.,ФИТ,профессор,
Соколов З.Т.,ФФ,ассистент,к.н.
Попов Ж.Р.,ФПМИ,ассистент,д.н.
Петров Ж.Р.,ФПМИ,ассистент,к.н.
Иванов И.К.,ИТМО,профессор,
Смирнов Г.Н.,ФМиЕН,ассистент,д.н.
Алексеев К.М.,ФУПМ,ассистент,
Семенов Ж.Р.,ФМиЕН,,к.н.
Алексеев Б.В.,ФМиМ,,к.н.
Морозов Д.С.,ФИТ,,д.н.
Смирнов В.И.,ФМиЕН,ассистент,д.н.
Сидоров В.И.,ИТМО,профессор,к.н.
Лебедева З.Т.,ИТМО,ассистент,к.н.
Козлов Е.П.,ФФ,доцент,к.н.
Лебедева К.М.,ФУПМ,доцент,к.н.
Смирнов Л.О.,ФМиЕН,профессор,
Семенов И.К.,ИТМО,доцент,
Морозов М.Ю.,ФЭТ,доцент,к.н.
Смирнов И.К.,ФИТ,,к.н.
Иванов Л.О.,ИТМО,,д.н.
Петров Д.С.,ФУПМ,,
Волков Е.П.,ФИВТ,профессор,
Новиков А.А.,ФЭТ,профессор,д.н.
Лебедев Д.С.,ФРТ,ассистент,д.н.
Морозов Б.В.,ФМиЕН,ассистент,д.н.
Иванов И.К.,ИТМО,профессор,к.н.
Алексеев К.М.,ФИТ,доцент,д.н.
Иванов В.И.,ФИТ,ассистент,д.н.
