fio,faculty,title,degree
Смирнов Г.Н.,ФМиМ,,к.н.
Лебедев Ж.Р.,ФМиЕН,доцент,д.н.
Иванов К.М.,ФФ,профессор,
Егоров И.К.,ФУПМ,профессор,д.н.
Петров М.Ю.,ФФ,,д.н.
Иванов Е.П.,ФУПМ,доцент,к.н.
Козлов З.Т.,ФПМИ,доцент,д.н.
Морозов Г.Н.,ИТМО,,к.н.
Новиков М.Ю.,ФПМИ,,к.н.
Новиков Д.С.,ФИТ,,
Соколов Е.П.,ФМиЕН,доцент,к.н.
Семенов К.М.,ФИВТ,ассистент,к.н.
Сидоров З.Т.,ФМиМ,доцент,
Соколов Е.П.,ФМиЕН,ассистент,
Лебедева Д.С.,ФМиЕН,ассистент,д.н.
Соколов Б.В.,ИТМО,профессор,к.н.
Морозов З.Т.,ФУПМ,,к.н.
Смирнов Д.С.,ФМиЕН,профессор,к.н.
Попов З.Т.,ФМиМ,,к.н.
Сидоров Е.П.,ФМиЕН,профессор,
Алексеев И.К.,ФИТ,ассистент,к.н.
Кузнецов Г.Н.,ФИВТ,,д.н.
Сидоров Д.С.,ФУПМ,доцент,д.н.
Новиков И.К.,ФУПМ,,
Лебедева Е.П.,ФПМИ,доцент,д.н.
Лебедева И.К.,ФПМИ,профессор,д.н.
Егоров Е.П.,ФРТ,,к.н.
Попов Д.С.,ФИВТ,профессор,д.н.
Новиков Г.Н.,ФУПМ,,д.н.
Соколов Г.Н.,ФФ,ассистент,д.н.
Попов И.К.,ФРТ,профессор,к.н.
Лебедев М.Ю.,ФФ,ассистент,д.н.
Петров Е.П.,ФПМИ,,д.н.
Лебедев Д.С.,ФФ,доцент,
Семенов Д.С.,ФИТ,профессор,д.н.
Сидоров А.А.,ФМиМ,ассистент,
Лебедева Д.С.,ФФ,ассистент,к.н.
Лебедев З.Т.,ФМиЕН,,д.н.
Попов З.Т.,ФИТ,профессор,к.н.
Попов Ж.Р.,ФМиМ,ассистент,к.н.
Иванов К.М.,ФМиМ,доцент,к.н.
Волков Б.В.,ФИВТ,,
Лебедева Ж.Р.,ФРТ,профессор,к.н.
Попов И.К.,ФМиЕН,ассистент,д.н.
Волков Л.О.,ФРТ,профессор,к.н.
Семенов Г.Н.,ФПМИ,доцент,к.н.
Петров З.Т.,ФИТ,профессор,к.н.
Сидоров Ж.Р.,ФМиМ,ассистент,
Кузнецов В.И.,ФИТ,,к.н.
Козлов Ж.Р.,ФЭТ,профессор,к.н.
Новиков Д.С.,ФФ,,
Морозов Л.О.,ФМиЕН,,к.н.
Семенов И.К.,ФФ,профессор,
Лебедев Е.П.,ФЭТ,ассистент,
Соколов К.М.,ФПМИ,ассистент,к.н.
Лебедев В.И.,ФЭТ,ассистент,
Соколов Л.О.,ФМиМ,доцент,к.н.
Морозов Е.П.,ФЭТ,доцент,к.н.
Смирнов В.И.,ФРТ,ассистент,к.н.
Лебедев М.Ю.,ФМиЕН,ассистент,д.н.
Иванов Е.П.,ФИТ,профессор,к.н.
Соколов И.К.,ФПМИ,ассистент,
Егоров Л.О.,ФМиЕН,доцент,
Козлов Д.С.,ФМиЕН,профессор,к.н.
Петров Д.С.,ФПМИ,доцент,к.н.
Алексеев Д.С.,ФПМИ,ассистент,
Кузнецов Ж.Р.,ФИТ,профессор,д.н.
Петров З.Т.,ФЭТ,,д.н.
Лебедева В.И.,ФРТ,профессор,
Новиков З.Т.,ИТМО,профессор,
Петров З.Т.,ФПМИ,профессор,д.н.
Алексеев К.М.,ФУПМ,доцент,д.н.
Козлов И.К.,ФФ,ассистент,
Алексеев К.М.,ФЭТ,ассистент,к.н.
Кузнецов Г.Н.,ФФ,,к.н.
Егоров Ж.Р.,ИТМО,профессор,д.н.
Лебедева Б.В.,ФУПМ,,
Сидоров М.Ю.,ФИВТ,ассистент,
Иванов И.К.,ФРТ,доцент,к.н.
Волков А.А.,ФФ,доцент,к.н.
Попов Г.Н.,ФЭТ,,
Волков К.М.,ФИВТ,доцент,д.н.
Козлов И.К.,ФИТ,ассистент,
Смирнов И.К.,ФМиМ,,к.н.
Попов Г.Н.,ФЭТ,профессор,к.н.
Волков А.А.,ИТМО,профессор,к.н.
Морозов Л.О.,ФУПМ,профессор,д.н.
Козлов И.К.,ИТМО,профессор,к.н.
Иванов И.К.,ФМиЕН,,к.н.
Кузнецов З.Т.,ФИВТ,,к.н.
Смирнов В.И.,ФЭТ,доцент,
Козлов И.К.,ФМиЕН,ассистент,д.н.
Алексеев Ж.Р.,ФМиМ,,к.н.
Морозов Л.О.,ФУПМ,ассистент,
Иванов К.М.,ИТМО,,к.н.
Егоров Л.О.,ФЭТ,профессор,
Лебедева Е.П.,ФРТ,ассистент,д.н.
Козлов Ж.Р.,ФРТ,профессор,к.н.
Козлов Ж.Р.,ФРТ,ассистент,д.н.
Семенов М.Ю.,ФУПМ,профессор,
Егоров И.К.,ФРТ,профессор,
Егоров Б.В.,ФИВТ,ассистент,к.н.
Новиков Ж.Р.,ФУПМ,ассистент,к.н.
Лебедев А.А.,ФФ,,
Морозов Б.В.,ФУПМ,,д.н.
Алексеев Е.П.,ФМиЕН,ассистент,к.н.
Волков И.К.,ИТМО,профессор,к.н.
Новиков К.М.,ФФ,ассистент,
Сидоров М.Ю.,ФМиМ,профессор,к.н.
Лебедева А.А.,ФИТ,,д.н.
Лебедева Е.П.,ФРТ,,к.н.
Козлов Б.В.,ФИТ,ассистент,д.н.
Егоров М.Ю.,ФЭТ,профессор,к.н.
Соколов Ж.Р.,ФРТ,доцент,д.н.
Волков К.М.,ФЭТ,профессор,к.н.
Сидоров К.М.,ФПМИ,доцент,к.н.
Морозов Е.П.,ФМиМ,ассистент,д.н.
Лебедев М.Ю.,ФМиМ,,к.н.
Кузнецов З.Т.,ФФ,доцент,д.н.
Соколов Г.Н.,ФМиЕН,доцент,д.н.
Семенов М.Ю.,ФИВТ,доцент,
Смирнов Д.С.,ФПМИ,профессор,к.н.
Попов И.К.,ИТМО,ассистент,д.н.
Егоров Г.Н.,ФПМИ,,д.н.
Морозов А.А.,ФМиЕН,,к.н.
Семенов Л.О.,ФМиЕН,доцент,к.н.
Алексеев К.М.,ФИТ,профессор,
Соколов Г.Н.,ФПМИ,,к.н.
Кузнецов Е.П.,ФЭТ,профессор,
Петров Л.О.,ИТМО,доцент,
Новиков И.К.,ФИТ,,
Егоров Б.В.,ФЭТ,доцент,д.н.
Морозов М.Ю.,ИТМО,доцент,к.н.
Иванов М.Ю.,ФМиМ,ассистент,д.н.
Иванов М.Ю.,ФМиЕН,ассистент,к.н.
Морозов Д.С.,ФРТ,ассистент,к.н.
Соколов И.К.,ФЭТ,профессор,д.н.
Волков В.И.,ФПМИ,,д.н.
Соколов А.А.,ФЭТ,профессор,д.н.
Иванов А.А.,ФФ,ассистент,
Волков А.А.,ФИТ,доцент,к.н.
Морозов Л.О.,ФИТ,ассистент,к.н.
Семенов З.Т.,ФУПМ,ассистент,д.н.
Егоров Б.В.,ФМиЕН,,к.н.
Попов З.Т.,ИТМО,,к.н.
Соколов Д.С.,ФЭТ,профессор,к.н.
Смирнов Е.П.,ФИВТ,,
Кузнецов Ж.Р.,ФРТ,профессор,к.н.
Морозов А.А.,ФУПМ,ассистент,д.н.
Попов Д.С.,ИТМО,ассистент,д.н.
Лебедева К.М.,ФИВТ,ассистент,к.н.
Сидоров Л.О.,ФРТ,доцент,к.н.
Волков М.Ю.,ФМиЕН,ассистент,
Попов А.А.,ФУПМ,,к.н.
Новиков А.А.,ФМиМ,доцент,к.н.
Соколов Б.В.,ИТМО,,д.н.
Новиков Е.П.,ФИТ,ассистент,д.н.
Соколов Л.О.,ФУПМ,,к.н.
Петров М.Ю.,ФФ,доцент,к.н.
Алексеев И.К.,ФФ,доцент,д.н.
Сидоров К.М.,ФПМИ,профессор,к.н.
Волков Б.В.,ФМиМ,профессор,д.н.
Соколов Г.Н.,ФМиЕН,,д.н.
Иванов Г.Н.,ФРТ,ассистент,к.н.
Соколов Ж.Р.,ФУПМ,профессор,
Новиков М.Ю.,ФМиЕН,доцент,
Петров З.Т.,ИТМО,профессор,д.н.
Смирнов Е.П.,ФЭТ,ассистент,д.н.
Попов Ж.Р.,ФИТ,профессор,к.н.
Алексеев И.К.,ФЭТ,,
Сидоров Д.С.,ФУПМ,доцент,
Козлов Г.Н.,ФИТ,,
Смирнов К.М.,ФИТ,доцент,к.н.
Смирнов Л.О.,ФУПМ,профессор,
Алексеев Г.Н.,ФМиМ,ассистент,к.н.
Соколов Г.Н.,ФРТ,,д.н.
Волков Л.О.,ФМиЕН,профессор,
Волков И.К.,ИТМО,профессор,д.н.
Алексеев К.М.,ФУПМ,ассистент,д.н.
Волков В.И.,ФФ,профессор,
Новиков К.М.,ФУПМ,доцент,д.н.
Иванов Г.Н.,ИТМО,доцент,д.н.
Сидоров Б.В.,ФПМИ,доцент,
Лебедев Г.Н.,ФМиМ,ассистент,к.н.
Лебедев Е.П.,ФФ,доцент,к.н.
Попов М.Ю.,ФПМИ,ассистент,д.н.
Иванов М.Ю.,ФУПМ,ассистент,д.н.
Соколов Е.П.,ФМиЕН,,д.н.
Лебедев Ж.Р.,ФЭТ,доцент,
Лебедева Д.С.,ФЭТ,профессор,
Волков В.И.,ФУПМ,,к.н.
Козлов З.Т.,ФИВТ,доцент,д.н.
Лебедев Ж.Р.,ФФ,доцент,к.н.
Соколов В.И.,ФРТ,профессор,д.н.
Козлов И.К.,ФРТ,,д.н.
Соколов Д.С.,ФФ,профессор,
Семенов А.А.,ФФ,профессор,
Алексеев К.М.,ФПМИ,профессор,
Петров Д.С.,ФМиМ,ассистент,д.н.
Егоров М.Ю.,ФПМИ,профессор,
Лебедев К.М.,ФРТ,доцент,д.н.
Соколов Л.О.,ФЭТ,ассистент,
Петров А.А.,ФМиЕН,доцент,
Соколов К.М.,ФФ,,д.н.
Лебедева Л.О.,ФФ,,
Морозов В.И.,ИТМО,профессор,д.н.
Сидоров К.М.,ФМиЕН,,
Петров Л.О.,ФФ,,
Петров Г.Н.,ФИВТ,ассистент,к.н.
Петров В.И.,ФФ,доцент,
Попов З.Т.,ФРТ,,
Сидоров З.Т.,ФПМИ,доцент,
Лебедева Л.О.,ИТМО,профессор,
Морозов Л.О.,ФПМИ,профессор,д.н.
Алексеев Е.П.,ИТМО,ассистент,д.н.
Лебедев К.М.,ФИВТ,,д.н.
Кузнецов З.Т.,ФМиЕН,ассистент,к.н.
Попов Ж.Р.,ФПМИ,профессор,д.н.
Смирнов И.К.,ФРТ,ассистент,
Сидоров Б.В.,ФУПМ,доцент,
Соколов Е.П.,ФИВТ,доцент,
Лебедева Е.П.,ФМиЕН,доцент,к.н.
Иванов М.Ю.,ФИТ,доцент,к.н.
Егоров Г.Н.,ФИТ,доцент,д.н.
Соколов М.Ю.,ФФ,профессор,к.н.
Лебедев К.М.,ФУПМ,профессор,
Лебедев К.М.,ФФ,доцент,д.н.
Волков З.Т.,ФЭТ,,
Лебедев Д.С.,ФПМИ,,д.н.
Козлов К.М.,ФЭТ,профессор,
Лебедев В.И.,ФМиЕН,ассистент,
Соколов И.К.,ФПМИ,доцент,к.н.
Соколов Б.В.,ФУПМ,профессор,к.н.
Козлов Л.О.,ФПМИ,доцент,к.н.
Петров Л.О.,ФУПМ,профессор,к.н.
Егоров А.А.,ФМиЕН,профессор,д.н.
Морозов Ж.Р.,ФЭТ,ассистент,
Смирнов К.М.,ФУПМ,ассистент,д.н.
Петров Е.П.,ФИВТ,доцент,д.н.
Кузнецов З.Т.,ИТМО,профессор,д.н.
Волков В.И.,ИТМО,ассистент,к.н.
Сидоров М.Ю.,ФИТ,доцент,
Козлов Ж.Р.,ФЭТ,доцент,д.н.
Семенов Б.В.,ФИВТ,ассистент,к.н.
Морозов М.Ю.,ФУПМ,ассистент,д.н.
Смирнов Г.Н.,ФЭТ,,
Морозов Е.П.,ИТМО,доцент,д.н.
Сидоров Д.С.,ФИТ,,
Семенов М.Ю.,ФУПМ,доцент,
Соколов Д.С.,ФПМИ,доцент,к.н.
Попов Д.С.,ФИВТ,профессор,к.н.
Лебедев Ж.Р.,ФИВТ,доцент,д.н.
Лебедева И.К.,ФМиМ,ассистент,к.н.
Лебедева К.М.,ФПМИ,,д.н.
Козлов Г.Н.,ФФ,профессор,
Петров А.А.,ФУПМ,доцент,к.н.
Алексеев Ж.Р.,ФФ,,
Смирнов Б.В.,ФМиМ,,к.н.
Козлов Л.О.,ФРТ,профессор,к.н.
Сидоров И.К.,ФМиЕН,профессор,
Сидоров З.Т.,ФУПМ,,
Иванов Ж.Р.,ФПМИ,профессор,к.н.
Лебедев Е.П.,ФИТ,ассистент,
Егоров Д.С.,ФЭТ,доцент,д.н.
Петров Б.В.,ФЭТ,профессор,
Лебедев Д.С.,ФЭТ,,д.н.
Лебедева Г.Н.,ФПМИ,профессор,д.н.
Смирнов М.Ю.,ФФ,профессор,к.н.
Новиков Л.О.,ФФ,профессор,
Иванов З.Т.,ФРТ,доцент,
Смирнов Е.П.,ИТМО,ассистент,к.н.
Лебедев К.М.,ФИВТ,доцент,
Кузнецов Д.С.,ФПМИ,,д.н.
Смирнов Д.С.,ФМиМ,ассистент,
Алексеев И.К.,ФРТ,профессор,
Кузнецов А.А.,ИТМО,доцент,д.н.
Егоров И.К.,ФМиМ,доцент,
Семенов Ж.Р.,ФРТ,профессор,д.н.
Лебедева З.Т.,ФИВТ,ассистент,к.н.
Козлов Ж.Р.,ФМиЕН,,д.н.
Лебедева Д.С.,ФМиМ,,к.н.
Егоров А.А.,ФМиМ,ассистент,к.н.
Сидоров З.Т.,ФЭТ,ассистент,к.н.
Егоров И.К.,ФФ,ассистент,к.н.
Морозов Д.С.,ФПМИ,ассистент,
Кузнецов В.И.,ФЭТ,,д.н.
Петров Ж.Р.,ФУПМ,ассистент,
Иванов З.Т.,ФФ,профессор,д.н.
Семенов Ж.Р.,ФРТ,доцент,к.н.
Алексеев Е.П.,ФЭТ,доцент,к.н.
Соколов М.Ю.,ФФ,доцент,д.н.
Сидоров Л.О.,ФФ,доцент,д.н.
Козлов И.К.,ФИТ,профессор,
Кузнецов А.А.,ФФ,профессор,
Смирнов Л.О.,ФПМИ,ассистент,к.н.
Попов К.М.,ФФ,ассистент,д.н.
Смирнов Л.О.,ФРТ,доцент,
Морозов В.И.,ФЭТ,доцент,д.н.
Петров Б.В.,ИТМО,ассистент,к.н.
Соколов Ж.Р.,ФМиМ,ассистент,к.н.
Смирнов Ж.Р.,ФМиМ,,д.н.
Кузнецов М.Ю.,ФИТ,доцент,
Иванов Ж.Р.,ФМиЕН,,д.н.
Егоров Г.Н.,ФПМИ,профессор,к.н.
Семенов Е.П.,ИТМО,,
Морозов В.И.,ФИВТ,доцент,
Егоров Г.Н.,ФРТ,ассистент,к.н.
Смирнов А.А.,ФУПМ,профессор,к.н.
Попов Б.В.,ИТМО,,д.н.
Новиков А.А.,ФИТ,ассистент,д.н.
Лебедев Е.П.,ФУПМ,доцент,к.н.
Иванов В.И.,ФМиМ,доцент,
Попов Л.О.,ФУПМ,профессор,к.н.
Семенов Б.В.,ИТМО,,д.н.
Семенов Ж.Р.,ФМиЕН,ассистент,
Алексеев М.Ю.,ФРТ,,
Петров В.И.,ФПМИ,ассистент,
Морозов Г.Н.,ФФ,ассистент,
Морозов А.А.,ФИВТ,ассистент,д.н.
Егоров Ж.Р.,ФЭТ,профессор,к.н.
Волков Ж.Р.,ФУПМ,доцент,д.н.
Морозов Г.Н.,ИТМО,ассистент,д.н.
Сидоров Ж.Р.,ФУПМ,ассистент,
Морозов Л.О.,ФМиМ,доцент,
Соколов Г.Н.,ФЭТ,ассистент,
Козлов И.К.,ФУПМ,профессор,
Лебедев Б.В.,ФИВТ,,д.н.
Лебедев Д.С.,ИТМО,,д.н.
Иванов И.К.,ФРТ,доцент,
Петров Б.В.,ФИВТ,ассистент,к.н.
Лебедев М.Ю.,ФМиМ,,к.н.
Попов З.Т.,ФЭТ,,к.н.
Иванов Г.Н.,ФМиЕН,доцент,
Козлов И.К.,ФМиМ,ассистент,
Волков Е.П.,ФЭТ,,к.н.
Лебедев З.Т.,ФПМИ,доцент,к.н.
Морозов Е.П.,ФПМИ,,д.н.
Лебедев А.А.,ИТМО,,д.н.
Смирнов А.А.,ФЭТ,доцент,к.н.
Сидоров Е.П.,ФЭТ,,
Новиков А.А.,ФЭТ,профессор,д.н.
Иванов А.А.,ФМиЕН,профессор,д.н.
Лебедева Б.В.,ФЭТ,ассистент,к.н.
Новиков Л.О.,ФФ,профессор,к.н.
Петров А.А.,ФПМИ,,д.н.
Петров М.Ю.,ФИТ,ассистент,к.н.
Иванов Е.П.,ФПМИ,,к.н.
Морозов В.И.,ФМиЕН,ассистент,д.н.
Козлов Ж.Р.,ФИВТ,доцент,д.н.
Семенов Д.С.,ФРТ,профессор,
Егоров Ж.Р.,ФМиМ,,д.н.
Новиков В.И.,ФМиМ,,
Лебедев А.А.,ФМиМ,профессор,
Морозов Б.В.,ФРТ,ассистент,д.н.
Козлов А.А.,ФИВТ,ассистент,к.н.
Кузнецов К.М.,ФИВТ,профессор,к.н.
Лебедев Б.В.,ФМиЕН,доцент,
Егоров М.Ю.,ФФ,,д.н.
Волков Ж.Р.,ФМиМ,,
Семенов Е.П.,ИТМО,профессор,к.н.
Попов К.М.,ФМиМ,,д.н.
Попов К.М.,ФМиМ,профессор,д.н.
Смирнов И.К.,ФЭТ,ассистент,
Кузнецов А.А.,ФРТ,ассистент,к.н.
Лебедев Ж.Р.,ФПМИ,доцент,к.н.
Иванов И.К.,ФМиМ,,к.н.
Егоров В.И.,ФИТ,,к.н.
Семенов Б.В.,ИТМО,профессор,
Волков Г.Н.,ФПМИ,доцент,д.н.
Козлов Г.Н.,ФФ,доцент,к.н.
Сидоров В.И.,ФИТ,профессор,д.н.
Морозов Л.О.,ФПМИ,профессор,к.н.
Егоров Г.Н.,ФПМИ,доцент,д.н.
Егоров М.Ю.,ФЭТ,доцент,
Петров Е.П.,ФФ,,
Попов Г.Н.,ФМиМ,,
Семенов Д.С.,ФУПМ,ассистент,
Соколов Г.Н.,ФУПМ,профессор,
Кузнецов З.Т.,ФРТ,ассистент,
Козлов М.Ю.,ФУПМ,профессор,к.н.
Алексеев З.Т.,ФРТ,,к.н.
Кузнецов Д.С.,ФПМИ,доцент,д.н.
Смирнов И.К.,ИТМО,ассистент,
Попов Г.Н.,ФПМИ,профессор,к.н.
Волков М.Ю.,ФЭТ,,
Соколов Б.В.,ФЭТ,,д.н.
Новиков Г.Н.,ФРТ,,д.н.
Попов И.К.,ФМиМ,профессор,к.н.
Семенов М.Ю.,ФИВТ,ассистент,д.н.
Сидоров Е.П.,ФПМИ,ассистент,д.н.
Петров А.А.,ФИВТ,ассистент,к.н.
Попов Б.В.,ФИТ,ассистент,
Сидоров Е.П.,ФФ,,к.н.
Смирнов Е.П.,ИТМО,,
Кузнецов В.И.,ФМиЕН,,к.н.
Морозов Г.Н.,ФМиМ,доцент,к.н.
Семенов И.К.,ФРТ,,д.н.
Морозов Е.П.,ФИТ,,к.н.
Петров Ж.Р.,ФФ,профессор,
Морозов А.А.,ФИТ,ассистент,д.н.
Егоров Б.В.,ФПМИ,доцент,к.н.
Попов Д.С.,ФРТ,,к.н.
Козлов М.Ю.,ФИТ,доцент,к.н.
Иванов Е.П.,ФИТ,профессор,к.н.
Петров Б.В.,ФУПМ,ассистент,к.н.
Соколов В.И.,ФИВТ,ассистент,к.н.
Егоров К.М.,ФРТ,профессор,к.н.
Иванов А.А.,ИТМО,ассистент,д.н.
Новиков Д.С.,ФУПМ,доцент,д.н.
Волков Ж.Р.,ФИТ,доцент,к.н.
Новиков М.Ю.,ФИВТ,профессор,
Морозов Л.О.,ФЭТ,профессор,
Иванов Ж.Р.,ФУПМ,,к.н.
Морозов И.К.,ФИВТ,ассистент,
Семенов К.М.,ФЭТ,профессор,д.н.
Морозов З.Т.,ФИТ,ассистент,к.н.
Смирнов Б.В.,ФМиМ,профессор,
Волков А.А.,ФМиМ,профессор,к.н.
Петров З.Т.,ФИТ,ассистент,
Егоров В.И.,ФПМИ,,д.н.
Егоров Г.Н.,ИТМО,доцент,д.н.
Соколов Л.О.,ФПМИ,,к.н.
Семенов Д.С.,ФФ,профессор,д.н.
Егоров Б.В.,ФМиМ,доцент,
Соколов Д.С.,ФМиМ,доцент,д.н.
Козлов М.Ю.,ФФ,ассистент,
Петров Д.С.,ФПМИ,,
Волков Б.В.,ФРТ,,д.н.
Кузнецов В.И.,ФЭТ,,
Петров Д.С.,ФФ,профессор,д.н.
Семенов В.И.,ФРТ,ассистент,д.н.
Сидоров Д.С.,ФУПМ,,к.н.
Алексеев М.Ю.,ФМиЕН,ассистент,к.н.
Морозов Г.Н.,ФЭТ,доцент,к.н.
Лебедева В.И.,ФИВТ,профессор,к.н.
Козлов В.И.,ФИВТ,,к.н.
Смирнов Б.В.,ФУПМ,доцент,
Волков А.А.,ФМиЕН,,д.н.
Волков Ж.Р.,ФИТ,ассистент,к.н.
Лебедева И.К.,ФМиМ,доцент,к.н.
Новиков А.А.,ФИТ,доцент,
Иванов Г.Н.,ФПМИ,профессор,к.н.
Лебедева И.К.,ИТМО,,к.н.
Семенов Б.В.,ФПМИ,профессор,д.н.
Козлов И.К.,ФПМИ,ассистент,
Петров Ж.Р.,ИТМО,доцент,д.н.
Иванов М.Ю.,ФИВТ,доцент,
Петров И.К.,ИТМО,,к.н.
Лебедева А.А.,ФИТ,доцент,д.н.
Сидоров И.К.,ФФ,профессор,д.н.
Попов Ж.Р.,ФФ,ассистент,к.н.
Волков А.А.,ФУПМ,профессор,к.н.
Попов А.А.,ФЭТ,профессор,к.н.
Лебедев Д.С.,ФЭТ,,к.н.
Соколов В.И.,ФИВТ,ассистент,
Морозов Б.В.,ФМиЕН,ассистент,к.н.
Кузнецов В.И.,ФРТ,ассистент,
Сидоров А.А.,ФИВТ,доцент,
Лебедева М.Ю.,ФЭТ,доцент,к.н.
Лебедева Л.О.,ФПМИ,ассистент,д.н.
Лебедев Г.Н.,ФИТ,доцент,к.н.
Семенов В.И.,ФМиМ,ассистент,д.н.
Алексеев З.Т.,ФЭТ,доцент,к.н.
Иванов И.К.,ФМиЕН,ассистент,
Кузнецов А.А.,ФМиЕН,,к.н.
Егоров М.Ю.,ФИТ,,д.н.
Попов Д.С.,ФМиЕН,доцент,д.н.
Кузнецов З.Т.,ФМиМ,,
Егоров К.М.,ФУПМ,,
Лебедева К.М.,ФМиМ,ассистент,к.н.
Алексеев Л.О.,ФЭТ,профессор,к.н.
Попов Ж.Р.,ФРТ,доцент,д.н.
Соколов Б.В.,ФМиМ,ассистент,
Алексеев Б.В.,ФИВТ,профессор,д.н.
Лебедева А.А.,ФИТ,профессор,д.н.
Смирнов М.Ю.,ФУПМ,доцент,к.н.
Волков М.Ю.,ФФ,ассистент,
Лебедева Б.В.,ФУПМ,ассистент,к.н.
Алексеев З.Т.,ФПМИ,,д.н.
Морозов Л.О.,ИТМО,доцент,д.н.
Лебедев М.Ю.,ФУПМ,,
Алексеев Б.В.,ФИВТ,,
Сидоров Е.П.,ФРТ,доцент,к.н.
Лебедев Б.В.,ФФ,профессор,д.н.
Морозов Ж.Р.,ФРТ,профессор,к.н.
Морозов Г.Н.,ФРТ,профессор,д.н.
Семенов В.И.,ФПМИ,ассистент,
Лебедева Л.О.,ФИТ,ассистент,
Смирнов К.М.,ФУПМ,профессор,д.н.
Петров Б.В.,ФЭТ,профессор,
Петров А.А.,ФИВТ,ассистент,к.н.
Смирнов Л.О.,ФФ,,д.н.
Морозов И.К.,ФМиЕН,ассистент,д.н.
Морозов Б.В.,ФИТ,доцент,к.н.
Сидоров К.М.,ФМиМ,профессор,к.н.
Козлов Д.С.,ФПМИ,,д.н.
Попов З.Т.,ФУПМ,,
Новиков З.Т.,ФМиМ,ассистент,д.н.
Волков В.И.,ФУПМ,профессор,д.н.
Лебедева Г.Н.,ФФ,,
Волков Л.О.,ФУПМ,ассистент,к.н.
Сидоров А.А.,ФФ,ассистент,
Петров Е.П.,ФУПМ,доцент,к.н.
Козлов Л.О.,ИТМО,ассистент,к.н.
Семенов З.Т.,ФФ,,
Алексеев А.А.,ФПМИ,доцент,
Петров К.М.,ИТМО,профессор,д.н.
Алексеев Д.С.,ФМиЕН,,д.н.
Смирнов Е.П.,ФИВТ,профессор,к.н.
Петров Д.С.,ФМиЕН,доцент,
Иванов Л.О.,ФЭТ,,к.н.
Петров Д.С.,ФРТ,профессор,д.н.
Семенов Л.О.,ФМиМ,доцент,д.н.
Лебедева М.Ю.,ФПМИ,профессор,д.н.
Сидоров З.Т.,ФИТ,доцент,к.н.
Сидоров А.А.,ФМиМ,профессор,к.н.
Козлов Л.О.,ФУПМ,профессор,д.н.
Лебедев Б.В.,ФМиМ,доцент,д.н.
Алексеев Б.В.,ФРТ,профессор,
Новиков Г.Н.,ФРТ,,
Волков К.М.,ФИВТ,профессор,д.н.
Морозов Ж.Р.,ФФ,профессор,д.н.
Волков З.Т.,ФРТ,,д.н.
Лебедев А.А.,ФИВТ,,
Алексеев З.Т.,ФУПМ,ассистент,
Смирнов М.Ю.,ФМиМ,доцент,к.н.
Лебедева Е.П.,ФФ,профессор,д.н.
Семенов М.Ю.,ФЭТ,ассистент,
Смирнов Л.О.,ФМиМ,доцент,д.н.
Семенов Д.С.,ИТМО,ассистент,к.н.
Волков В.И.,ФФ,профессор,д.н.
Егоров Е.П.,ФРТ,профессор,
Морозов З.Т.,ФУПМ,ассистент,
Семенов И.К.,ФПМИ,,к.н.
Морозов Г.Н.,ФРТ,доцент,к.н.
Кузнецов Е.П.,ФУПМ,доцент,к.н.
Петров К.М.,ФФ,доцент,
Соколов А.А.,ФФ,,к.н.
Смирнов В.И.,ФИТ,,
Егоров Г.Н.,ФИВТ,,к.н.
Морозов И.К.,ИТМО,доцент,к.н.
Смирнов К.М.,ФУПМ,,к.н.
Кузнецов З.Т.,ФПМИ,профессор,
Лебедев З.Т.,ФЭТ,,
Егоров З.Т.,ИТМО,,д.н.
Иванов Д.С.,ФИВТ,,к.н.
Иванов Б.В.,ФИТ,профессор,к.н.
Соколов М.Ю.,ФУПМ,,к.н.
Новиков Б.В.,ФРТ,ассистент,к.н.
Иванов В.И.,ФФ,,к.н.
Петров В.И.,ФМиМ,ассистент,к.н.
Новиков Г.Н.,ФМиЕН,,к.н.
Сидоров Д.С.,ФУПМ,ассистент,
Морозов Ж.Р.,ФМиМ,,д.н.
Попов М.Ю.,ИТМО,,
Сидоров К.М.,ФИВТ,ассистент,д.н.
Новиков Б.В.,ФФ,ассистент,
Попов М.Ю.,ФФ,,
Алексеев З.Т.,ФУПМ,доцент,к.н.
Иванов Л.О.,ФМиЕН,,д.н.
Морозов Б.В.,ФФ,доцент,к.н.
Петров В.И.,ФИТ,профессор,к.н.
Лебедев И.К.,ФИВТ,ассистент,д.н.
Алексеев И.К.,ФПМИ,доцент,д.н.
Петров А.А.,ФМиЕН,,
Козлов З.Т.,ФЭТ,профессор,
Смирнов И.К.,ФПМИ,,к.н.
Лебедев Б.В.,ИТМО,профессор,д.н.
Иванов Д.С.,ФПМИ,доцент,к.н.
Смирнов М.Ю.,ФМиМ,профессор,к.н.
Алексеев Е.П.,ФПМИ,профессор,
Иванов В.И.,ФПМИ,,д.н.
Алексеев К.М.,ФПМИ,профессор,к.н.
Егоров М.Ю.,ФЭТ,профессор,д.н.
Лебедев Б.В.,ФФ,ассистент,д.н.
Новиков З.Т.,ФПМИ,профессор,д.н.
Лебедева В.И.,ФМиЕН,,
Морозов М.Ю.,ФФ,профессор,
Новиков Л.О.,ФИВТ,ассистент,
Лебедев М.Ю.,ФМиЕН,,д.н.
Козлов В.И.,ФМиМ,доцент,д.н.
